Song_Name,Matched_Name,Artist,Ratio_Value,Song_List_Index,index,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,Matched_Artist
break free,break free,ariana grande featuring zedd,100,7006,7006,Break Free,0.0064,0.687,0.7020000000000001,4.35e-05,7,0.204,-5.324,0,0.0455,129.95600000000002,4,0.284,ariana grande
bailando,bailando,enrique iglesias featuring descemer bueno and gente de zona,100,6944,6944,Bailando,0.058,0.615,0.99,6.18e-05,8,0.129,-3.42,0,0.0686,132.829,4,0.7929999999999999,paradisio
burn,burn,ellie goulding,100,6996,6996,Burn,0.31,0.5589999999999999,0.777,0.0,1,0.105,-5.0310000000000015,1,0.0432,87.016,4,0.329,ellie goulding
wiggle,whistle,jason derulo featuring snoop dogg,62,4067,4067,Whistle,0.076,0.951,0.731,0.0,1,0.053,-6.091,1,0.102,100.022,4,0.7809999999999999,jonn hart
rather be,rather be,clean bandit featuring jess glynne,100,1362,1362,Rather Be,0.8370000000000001,0.534,0.332,0.0,11,0.0997,-7.44,1,0.0374,110.771,4,0.509,jasmine thompson
dont tell em,dont tempt me,jeremih featuring yg,72,18275,18275,Don't Tempt Me,0.54,0.726,0.39,0.0,6,0.0749,-6.843,1,0.0428,92.014,4,0.217,mic lowry
show me,show me,kid ink featuring chris brown,100,7875,7875,Show Me,0.818,0.6459999999999999,0.35,0.014,5,0.1,-9.859,0,0.343,196.015,4,0.281,akacia
wrecking ball,wrecking ball,miley cyrus,100,167,167,Wrecking Ball,0.407,0.53,0.422,0.0,5,0.107,-6.2620000000000005,1,0.0342,119.964,4,0.349,miley cyrus
not a bad thing,not a bad thing,justin timberlake,100,6925,6925,Not a Bad Thing,0.309,0.337,0.7170000000000001,0.0,2,0.418,-5.772,1,0.165,84.729,4,0.444,justin timberlake
roar,roar,katy perry,100,18328,18328,Roar,0.00487,0.5539999999999999,0.772,6.6e-06,7,0.354,-4.8210000000000015,0,0.0418,179.984,4,0.455,katy perry
aint it fun,let it burn,paramore,64,1664,1664,Let It Burn,0.000173,0.341,0.912,0.0,6,0.21600000000000005,-5.465,1,0.0936,170.05700000000004,4,0.35200000000000004,cold kingdom
the man,the man,aloe blacc,100,14724,14724,The Man,0.036000000000000004,0.52,0.7609999999999999,0.0,11,0.2,-7.1960000000000015,0,0.0478,86.012,4,0.486,aloe blacc
this is how we roll,this is how we roll,florida georgia line featuring luke bryan,100,13822,13822,This is How We Roll,0.0726,0.711,0.537,0.0,11,0.28600000000000003,-5.806,0,0.0571,127.924,4,0.409,fifth harmony
classic,classix,mkto,86,12700,12700,Classix,0.767,0.444,0.804,0.6509999999999999,5,0.269,-6.876,0,0.154,140.078,4,0.168,persona la ave
a sky full of stars,a sky full of stars,coldplay,100,7010,7010,A Sky Full of Stars,0.006220000000000001,0.545,0.675,0.00197,6,0.214,-6.468,1,0.0279,124.973,4,0.16,coldplay
dont,dont,ed sheeran,100,2450,2450,Don't,0.222,0.765,0.35600000000000004,0.0,11,0.0963,-5.556,0,0.196,97.001,4,0.19,bryson tiller
na na,na de na,trey songz,77,14410,14410,Na De Na,0.17800000000000002,0.879,0.888,0.0,6,0.122,-5.684,1,0.141,119.942,4,0.6629999999999999,angel y khriz
hot boy,hot boy,bobby shmurda,100,4538,4538,Hot Boy,0.042,0.8590000000000001,0.5,1.6e-05,9,0.0616,-7.627999999999999,1,0.34700000000000003,83.98100000000002,4,0.18600000000000005,bobby shmurda
hold on were going home,hold on were going home,drake featuring majid jordan,100,15430,15430,"Hold On, We're Going Home",0.00415,0.7759999999999999,0.413,2.68e-05,6,0.0724,-7.438,0,0.0952,100.003,4,0.287,drake
sing,sing,ed sheeran,100,16093,16093,Sing,0.304,0.818,0.67,1.22e-06,8,0.0601,-4.4510000000000005,0,0.0472,119.988,4,0.939,ed sheeran
radioactive,radioactive,imagine dragons,100,1787,1787,Radioactive,0.504,0.4970000000000001,0.6,0.0,8,0.265,-7.677,1,0.0721,134.993,4,0.426,pentatonix
my hitta,my city,yg featuring jeezy and rich homie quan,67,6195,6195,My City,0.00398,0.35,0.9,0.0594,4,0.264,-4.113,0,0.12,127.891,4,0.279,dj afrojack
cool kids,cool kids,echosmith,100,18336,18336,Cool Kids,0.0372,0.7190000000000001,0.6709999999999999,8.21e-06,8,0.12,-6.279,1,0.0336,130.02700000000002,4,0.7859999999999999,echosmith
hey brother,hey brother,avicii,100,16104,16104,Hey Brother,0.0309,0.545,0.78,4.64e-05,7,0.0828,-4.867,0,0.0436,125.014,4,0.458,avicii
trumpets,trumpets,jason derulo,100,8799,8799,Trumpets,0.555,0.635,0.691,0.0,0,0.097,-4.862,1,0.258,82.14200000000002,4,0.638,jason derulo
animals,animals,maroon 5,100,16125,16125,Animals,0.000189,0.459,0.741,0.0,4,0.481,-6.43,0,0.0495,189.879,4,0.344,maroon 5
burnin it down,turnin me on,jason aldean,69,8859,8859,Turnin' Me On,0.309,0.628,0.708,1.32e-06,11,0.109,-7.045,0,0.0287,111.047,4,0.276,blake shelton
play it again,say it again,luke bryan,88,3311,3311,Say It Again,0.388,0.693,0.513,5.48e-06,1,0.0929,-7.876,0,0.0853,83.648,4,0.279,frances
2 on,no one,tinashe featuring schoolboy q,60,150,150,No One,0.03,0.649,0.552,6.47e-06,1,0.111,-5.419,0,0.0292,89.969,4,0.158,alicia keys
dirt,dirty,florida georgia line,89,8439,8439,Dirty,1.2e-05,0.234,0.927,3.86e-05,5,0.114,-5.869,0,0.433,131.003,3,0.278,sevendust
love runs out,love runs out,onerepublic,100,16147,16147,Love Runs Out,0.16699999999999998,0.7190000000000001,0.935,0.0,7,0.0973,-3.752,1,0.0589,120.022,4,0.738,onerepublic
bottoms up,bottles up,brantley gilbert,80,8974,8974,Bottles Up,0.00446,0.731,0.95,3.64e-05,2,0.362,-2.705,1,0.0516,135.08100000000002,4,0.249,big ali
shower,shower,becky g,100,16004,16004,Shower,0.0317,0.6990000000000001,0.529,3.59e-05,2,0.285,-7.547999999999999,1,0.0487,119.987,4,0.121,becky g
me and my broken heart,edge of a broken heart,rixton,73,567,567,Edge Of A Broken Heart,0.0113,0.619,0.7509999999999999,7.87e-05,7,0.123,-11.568,0,0.0417,126.079,4,0.532,vixen
animals,animals,martin garrix,100,16125,16125,Animals,0.000189,0.459,0.741,0.0,4,0.481,-6.43,0,0.0495,189.879,4,0.344,maroon 5
lifestyle,lifestyle,rich gang featuring young thug and rich homie quan,100,4110,4110,Lifestyle,0.0008470000000000001,0.8190000000000001,0.611,0.0,1,0.12,-9.019,1,0.219,105.063,4,0.391,sob x rbe
american kids,american gods,kenny chesney,85,9638,9638,AMERICAN GODS,0.0128,0.515,0.8390000000000001,1.7e-06,10,0.0776,-4.584,1,0.0608,155.05,4,0.6829999999999999,onr
brave,brave,sara bareilles,100,10676,10676,BRAVE,0.5770000000000001,0.489,0.366,0.00014,6,0.0496,-11.097,1,0.0322,88.815,4,0.161,k e m a l
sweater weather,stormy weather,the neighbourhood,76,7965,7965,Stormy Weather,0.321,0.713,0.606,1.73e-06,5,0.108,-5.041,0,0.104,133.86,4,0.748,wiley
leave the night on,leave a light on,sam hunt,82,12390,12390,Leave a Light On,0.0153,0.586,0.624,1.78e-06,5,0.133,-5.9460000000000015,1,0.113,68.976,4,0.267,tom walker
new flame,the flame,chris brown featuring usher and rick ross,78,632,632,The Flame,0.513,0.629,0.581,2.06e-06,4,0.0755,-11.856,1,0.027000000000000003,97.074,4,0.359,cheap trick
love never felt so good,love never felt so good,michael jackson and justin timberlake,100,129,129,Love Never Felt so Good,0.132,0.775,0.7190000000000001,1.79e-06,7,0.0662,-6.2120000000000015,0,0.0435,117.513,4,0.7120000000000001,michael jackson
drunk on a plane,drunk in love,dierks bentley,69,15584,15584,Drunk in Love,0.00969,0.589,0.621,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,0.401,beyoncé
birthday,birthday,katy perry,100,2889,2889,Birthday,0.0385,0.35,0.519,0.000414,0,0.0777,-12.388,1,0.0407,183.608,4,0.271,the sugarcubes
bartender,tender,lady antebellum,80,4489,4489,Tender,0.473,0.7120000000000001,0.35700000000000004,0.735,11,0.105,-13.04,0,0.0492,90.05799999999998,4,0.394,korey wade
la la la,o la la la,naughty boy featuring sam smith,89,16706,16706,O La La La,0.0174,0.6409999999999999,0.621,0.145,6,0.139,-12.714,1,0.0331,106.136,4,0.7709999999999999,tc matic
