level_0,Unnamed: 0,Song Name,Matched Name,Ratio Value,Song List Index,index,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
2318,3581,how do you like me now,how you like me now,93,7424,7424,How You Like Me Now,0.000973,0.647,0.71,0.703,0,0.0777,-4.692,1,0.029,110.059,4,0.268
1953,3582,my best friend,best friend,88,2470,2470,Best Friend,0.395,0.575,0.7140000000000001,0.0,6,0.115,-5.247000000000001,1,0.0596,144.982,4,0.32
4166,3583,broadway,breakaway,71,12073,12073,Breakaway,0.396,0.6890000000000001,0.365,0.00386,8,0.107,-10.912,0,0.0733,163.985,4,0.285
4169,3584,whatchu like,what i like,78,4402,4402,What I Like,0.0384,0.688,0.725,0.0,4,0.289,-7.005,0,0.042,155.95,4,0.752
4170,3585,dont think im not,i dont think so,75,18409,18409,I Don't Think So,0.6890000000000001,0.833,0.477,0.000927,3,0.095,-9.489,0,0.04,109.989,1,0.155
2181,3586,i hope you dance,when you dance,80,5852,5852,When You Dance,0.846,0.53,0.34600000000000003,0.0,11,0.211,-11.135,0,0.0497,134.51,4,0.773
4171,3587,better off alone,better off alone,100,2412,2412,Better Off Alone,0.004370000000000001,0.667,0.818,0.7609999999999999,8,0.28800000000000003,-9.149,0,0.0594,136.957,4,0.7609999999999999
1792,3588,dance with me,dance with me,100,9476,9476,Dance With Me,0.00285,0.637,0.84,0.0,4,0.35700000000000004,-4.556,1,0.045,129.974,4,0.6679999999999999
4172,3589,what about now,what you know,81,6423,6423,What You Know,0.000728,0.556,0.763,6.79e-06,6,0.071,-3.952,0,0.0413,138.986,4,0.8140000000000001
1975,3590,i like it,i like it,100,86,86,I Like It,0.099,0.816,0.726,0.0,5,0.3720000000000001,-3.998,0,0.129,136.048,4,0.65
4174,3591,247,247,100,18271,18271,24/7,0.00241,0.615,0.74,0.00113,7,0.115,-4.662,0,0.0754,118.957,4,0.219
4175,3592,girl on tv,girl blunt,70,3106,3106,Girl Blunt,0.0121,0.86,0.66,0.00471,1,0.0732,-4.5680000000000005,1,0.208,93.967,4,0.321
1793,3593,bounce with me,dance with me,81,9476,9476,Dance With Me,0.00285,0.637,0.84,0.0,4,0.35700000000000004,-4.556,1,0.045,129.974,4,0.6679999999999999
4176,3594,cowboy take me away,cowboy take me away,100,985,985,Cowboy Take Me Away,0.365,0.467,0.622,0.00527,6,0.0982,-7.255,1,0.031,164.418,4,0.455
4177,3595,i dont wanna,dont wanna know,74,11371,11371,Don't Wanna Know,0.35600000000000004,0.777,0.627,0.0,7,0.0956,-6.142,1,0.0792,100.054,4,0.444
4179,3596,independent women,independent women pt 1,87,188,188,"Independent Women, Pt. 1",0.388,0.517,0.598,2.22e-06,6,0.183,-3.751,0,0.263,96.933,4,0.922
4181,3597,gotta tell you,gotta travel on,76,5072,5072,Gotta Travel On,0.8220000000000001,0.568,0.512,1.14e-05,3,0.0941,-12.223,1,0.0764,177.144,4,0.892
132,3598,waiting for tonight,waiting for you,76,3099,3099,Waiting for You,0.502,0.524,0.274,0.257,6,0.0924,-13.931,1,0.295,167.998,4,0.342
4182,3599,shackles praise you,shake it out,65,10867,10867,Shake It Out,0.0126,0.519,0.8079999999999999,0.0,10,0.105,-4.097,1,0.0383,107.505,4,0.251
4183,3600,hanging by a moment,hanging on,69,18565,18565,Hanging On,0.284,0.5720000000000001,0.535,0.0587,8,0.128,-8.919,1,0.0284,134.96200000000002,4,0.252
4184,3601,fallin,fallin,100,178,178,Fallin',0.263,0.653,0.609,0.00101,11,0.233,-7.519,0,0.037000000000000005,95.982,3,0.482
3935,3602,all for you,all for you,100,971,971,All For You,0.0399,0.631,0.7559999999999999,4.370000000000001e-05,8,0.0924,-6.377999999999999,1,0.0376,137.039,4,0.6709999999999999
4185,3603,drops of jupiter tell me,drops of jupiter,80,132,132,Drops of Jupiter,0.154,0.468,0.64,0.0,0,0.154,-5.862,1,0.0275,79.297,4,0.499
4186,3604,im real,its real,80,2615,2615,It's Real,0.00928,0.419,0.856,0.0964,2,0.124,-5.443,1,0.0298,152.009,4,0.721
3964,3605,if youre gone,when youre gone,79,10673,10673,When You're Gone,0.189,0.458,0.7190000000000001,0.0,4,0.228,-3.921,0,0.0323,142.032,4,0.168
4187,3606,let me blow ya mind,let me blow ya mind,100,7723,7723,Let Me Blow Ya Mind,0.243,0.909,0.539,0.0,8,0.0674,-4.2780000000000005,0,0.116,90.038,4,0.8690000000000001
705,3607,thank you,thank you,100,2396,2396,Thank You,0.3,0.725,0.583,0.000215,1,0.0665,-9.942,0,0.0424,79.984,4,0.765
3669,3608,again,yet again,71,2611,2611,Yet Again,0.00345,0.472,0.875,0.00576,4,0.128,-5.024,0,0.0446,136.064,4,0.461
4180,3609,independent women,independent women pt 1,87,188,188,"Independent Women, Pt. 1",0.388,0.517,0.598,2.22e-06,6,0.183,-3.751,0,0.263,96.933,4,0.922
4188,3610,hit em up style oops,hit em up style oops,100,1885,1885,Hit 'Em up Style (Oops!),0.173,0.698,0.722,0.0,5,0.289,-5.319,0,0.0799,90.116,4,0.67
4189,3611,it wasnt me,it wasnt me,100,1909,1909,It Wasn't Me,0.0503,0.852,0.604,0.0,0,0.327,-4.569,1,0.0642,94.762,4,0.667
4190,3612,stutter,the cutter,71,2852,2852,The Cutter,0.00485,0.471,0.955,1.44e-06,7,0.162,-5.2189999999999985,1,0.121,139.266,4,0.35
441,3613,its been awhile,its been awhile,100,32,32,It's Been Awhile,0.00189,0.509,0.774,0.000549,6,0.14300000000000002,-4.0539999999999985,1,0.0338,116.529,4,0.0824
4192,3614,u remind me,u remind me,100,1893,1893,U Remind Me,0.194,0.657,0.629,0.0,6,0.254,-4.938,1,0.0782,93.985,4,0.726
4046,3615,where the party at,where the bag at,82,7467,7467,Where The Bag At,0.0257,0.723,0.747,0.000187,10,0.359,-4.266,1,0.162,175.99400000000003,4,0.421
3014,3616,angel,angels,91,2464,2464,Angels,0.959,0.472,0.265,0.000499,6,0.1,-10.059,0,0.0356,111.558,4,0.204
4193,3617,ride wit me,ride wit me,100,17212,17212,Ride Wit Me,0.0668,0.8540000000000001,0.6920000000000001,0.0,7,0.247,-6.625,1,0.0479,101.865,4,0.753
4195,3618,follow me,follow me,100,10782,10782,Follow Me,0.0883,0.8909999999999999,0.623,0.754,10,0.0693,-9.485,0,0.0716,117.986,4,0.345
4196,3619,peaches  cream,peaches n cream,97,14784,14784,Peaches N Cream,0.0247,0.83,0.722,1.21e-06,0,0.0741,-6.099,1,0.0595,109.987,4,0.29
2858,3620,drive,drive,100,918,918,Drive,0.0562,0.645,0.792,0.0121,4,0.119,-7.34,0,0.036000000000000004,90.565,4,0.6659999999999999
1480,3621,what would you do,what would you do,100,12993,12993,What Would You Do?,0.244,0.738,0.7759999999999999,0.0,7,0.469,-7.32,1,0.235,95.942,4,0.833
4197,3622,survivor,survivor,100,160,160,Survivor,0.0533,0.524,0.904,0.0,8,0.7759999999999999,-2.071,1,0.398,161.188,4,0.655
1730,3623,lady marmalade,lady marmalade,100,2159,2159,Lady Marmalade,0.551,0.5710000000000001,0.652,0.0,2,0.0598,-11.034,0,0.0499,117.956,4,0.947
4200,3624,ms jackson,ms jackson,100,158,158,Ms. Jackson,0.142,0.843,0.805,0.0,4,0.0771,-5.9460000000000015,0,0.269,94.946,4,0.615
3996,3625,love dont cost a thing,i dont want to miss a thing,65,959,959,I Don't Want to Miss a Thing,0.165,0.383,0.662,0.0,2,0.248,-5.162000000000001,1,0.0333,121.154,4,0.138
895,3626,the way you love me,hate the way you love me,88,18755,18755,Hate the Way You Love Me,0.695,0.45,0.206,0.0,4,0.119,-13.414,1,0.0298,75.932,4,0.248
3323,3627,he loves u not,the love i lost,76,3828,3828,The Love I Lost,0.198,0.659,0.6970000000000001,0.0,2,0.0724,-11.970999999999998,1,0.0536,123.722,4,0.7440000000000001
311,3628,butterfly,butterfly,100,2407,2407,Butterfly,0.00132,0.736,0.8109999999999999,0.00014199999999999998,9,0.107,-4.17,0,0.081,103.502,4,0.609
4201,3629,put it on me,lay it on me,75,8289,8289,Lay It On Me,0.0964,0.728,0.6729999999999999,6.94e-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489
1379,3630,family affair,family affair,100,17262,17262,Family Affair,0.2,0.926,0.568,4.53e-05,8,0.0806,-2.3080000000000003,0,0.0461,92.902,4,0.969
2182,3631,i hope you dance,when you dance,80,5852,5852,When You Dance,0.846,0.53,0.34600000000000003,0.0,11,0.211,-11.135,0,0.0497,134.51,4,0.773
4202,3632,south side,outside,82,6999,6999,Outside,0.213,0.6459999999999999,0.823,0.0,2,0.322,-4.123,0,0.0394,128.035,4,0.418
4204,3633,dont tell me,dont tempt me,80,18275,18275,Don't Tempt Me,0.54,0.726,0.39,0.0,6,0.0749,-6.843,1,0.0428,92.014,4,0.217
4207,3634,get ur freak on,get ur freak on,100,888,888,Get Ur Freak On,0.5329999999999999,0.797,0.75,0.108,0,0.095,-9.369,1,0.247,177.87,4,0.74
3515,3635,crazy,crazy,100,1562,1562,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.952,4,0.602
1935,3636,fill me in,let me in,74,18612,18612,Let Me In,0.00403,0.48,0.733,0.000177,6,0.0936,-6.581,1,0.0466,127.941,4,0.16399999999999998
4209,3637,someone to call my lover,someone to you,68,9663,9663,Someone To You,0.0056,0.511,0.93,0.0,2,0.242,-3.649,1,0.0441,75.01,4,0.6729999999999999
910,3638,with arms wide open,the games we play,61,7334,7334,The Games We Play,0.0713,0.6940000000000001,0.7959999999999999,0.0163,5,0.096,-3.696,1,0.198,78.033,4,0.5920000000000001
708,3639,case of the ex,castle on the hill,69,15908,15908,Castle on the Hill,0.0232,0.461,0.8340000000000001,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471
3446,3640,all or nothing,all or nothing,100,1620,1620,All or Nothing,0.00103,0.466,0.954,2.94e-06,7,0.111,-5.077,1,0.333,198.049,4,0.325
4210,3641,bootylicious,bootylicious,100,1910,1910,Bootylicious,0.00247,0.835,0.833,0.0,1,0.171,-4.364,0,0.284,103.358,4,0.586
4211,3642,im like a bird,im like a bird,100,8139,8139,I'm Like A Bird,0.149,0.615,0.633,0.0,10,0.298,-5.113,1,0.0388,89.662,4,0.622
4118,3643,kryptonite,kryptonite,100,19,19,Kryptonite,0.006640000000000001,0.545,0.865,1.12e-05,11,0.168,-5.707999999999998,0,0.0286,99.01,4,0.5429999999999999
4212,3644,fiesta,la fiesta,80,7062,7062,La fiesta,0.0020800000000000003,0.72,0.917,1.27e-05,1,0.349,-3.304,1,0.0406,127.011,4,0.642
3262,3645,when its over,when its over,100,16713,16713,When It's Over,3.2299999999999986e-05,0.435,0.757,0.784,9,0.208,-4.274,0,0.0265,85.522,4,0.333
4213,3646,jaded,jaded,100,2430,2430,Jaded,0.037000000000000005,0.7659999999999999,0.271,0.0,0,0.175,-5.697,1,0.0412,116.02,4,0.0371
2313,3647,promise,promise,100,13040,13040,Promise,0.403,0.764,0.7390000000000001,0.0,1,0.0821,-6.4220000000000015,1,0.0574,132.995,4,0.77
2827,3648,missing you,missing you,100,4238,4238,Missing You,0.0472,0.696,0.708,4.55e-05,0,0.0717,-7.994,1,0.162,123.913,4,0.337
4214,3649,differences,different league,67,3038,3038,Different League,0.0411,0.919,0.502,0.00144,1,0.0993,-9.538,1,0.21,139.037,4,0.584
3694,3650,this i promise you,that i miss you,73,3537,3537,That I Miss You,0.306,0.779,0.5720000000000001,0.7390000000000001,4,0.106,-9.259,1,0.0396,114.994,4,0.967
4216,3651,izzo hova,mi chola,59,10577,10577,Mi Chola,0.0005099999999999999,0.657,0.967,0.000157,2,0.119,-2.724,1,0.159,160.031,4,0.3670000000000001
4217,3652,superwoman pt ii,superman,67,4556,4556,Superman,0.015,0.8029999999999999,0.753,0.0,4,0.204,-3.542,0,0.0625,129.998,4,0.557
1277,3653,crazy for this girl,crazy for this girl,100,1028,1028,Crazy for This Girl,0.000487,0.457,0.926,5.69e-05,0,0.0949,-5.461,1,0.038,93.964,4,0.41
1185,3654,nobody wants to be lonely,everybody wants to rule the world,62,722,722,Everybody Wants To Rule The World,0.3720000000000001,0.638,0.8,0.005529999999999999,7,0.113,-12.077,1,0.0572,112.055,4,0.569
4219,3655,i just wanna love u give it 2 me,just wanna love you feat j balvin,68,63,63,Just Wanna Love You (feat. J. Balvin),0.0557,0.687,0.7659999999999999,0.00107,11,0.146,-6.08,1,0.054000000000000006,94.973,4,0.303
2419,3656,one minute man,one fine day,69,6865,6865,One Fine Day,0.488,0.251,0.868,7.34e-06,1,0.8140000000000001,-2.685,1,0.128,177.13,4,0.599
4220,3657,danger been so long,gole bee goldoon,63,13199,13199,Gole Bee Goldoon,0.7759999999999999,0.487,0.389,0.000674,7,0.0929,-9.462,0,0.0437,131.594,4,0.49
4221,3658,only time,doin time,78,15687,15687,Doin' Time,0.0467,0.7120000000000001,0.7170000000000001,2.19e-06,7,0.134,-5.98,1,0.0888,80.987,4,0.4920000000000001
2688,3659,i do,i do,100,4777,4777,I Do,0.158,0.623,0.645,0.0,0,0.111,-5.407,1,0.0334,137.071,4,0.316
4223,3660,never had a dream come true,my dreams have all come true,58,3221,3221,My Dreams Have All Come True,0.459,0.519,0.461,6.72e-06,10,0.0906,-5.7189999999999985,1,0.0261,111.982,3,0.208
4224,3661,stranger in my house,stranger to me now,68,17440,17440,Stranger To Me Now,0.13,0.6940000000000001,0.797,8.49e-06,4,0.0956,-3.232,1,0.0612,92.914,4,0.42
4225,3662,irresistible,irresponsables,69,4902,4902,Irresponsables,0.0629,0.58,0.929,0.000223,4,0.23,-4.849,0,0.0388,94.995,4,0.884
4226,3663,heard it all before,when it all fades,67,4452,4452,When It All Fades,0.46,0.461,0.477,0.932,2,0.0998,-9.37,1,0.0664,65.568,3,0.171
4227,3664,the space between,the place i left behind,65,5780,5780,The Place I Left Behind,0.159,0.49,0.463,0.0771,9,0.117,-8.455,1,0.0326,125.989,4,0.409
4228,3665,there youll be,where you are,74,16916,16916,Where You Are,0.967,0.508,0.226,0.0752,2,0.158,-14.443,1,0.0327,78.367,4,0.35700000000000004
4229,3666,love,love,100,10187,10187,LOVE,0.0173,0.6759999999999999,0.916,1.92e-06,0,0.316,-3.401,1,0.0388,105.061,4,0.604
4231,3667,its over now,not over you,67,181,181,Not Over You,0.255,0.63,0.894,0.0,10,0.181,-4.592,1,0.0544,142.05100000000004,4,0.364
4233,3668,no more baby ima do right,poor boy radio edit,59,6806,6806,Poor Boy (Radio Edit),0.0381,0.695,0.5489999999999999,0.0,1,0.104,-5.134,1,0.0305,99.634,4,0.5660000000000001
2912,3669,turn off the light,lover of the light,78,1567,1567,Lover Of The Light,0.00725,0.3,0.7070000000000001,0.0007480000000000001,2,0.285,-6.585,1,0.0507,105.916,4,0.386
2843,3670,aint nothing bout you,i think about you,79,5521,5521,I Think About You,0.227,0.706,0.716,0.0,0,0.111,-6.931,1,0.0251,120.75,4,0.8390000000000001
4234,3671,play,play,100,17797,17797,Play,0.000308,0.197,0.8370000000000001,0.752,9,0.102,-8.958,1,0.0626,186.443,4,0.136
4236,3672,im already there,i already know,67,7219,7219,I Already Know,0.00109,0.6629999999999999,0.736,0.006370000000000001,7,0.5870000000000001,-7.026,0,0.0327,119.972,4,0.625
4238,3673,my baby,ny baby,86,8734,8734,NY BABY,0.0762,0.8540000000000001,0.447,6.28e-05,1,0.0959,-9.113,1,0.319,110.084,4,0.223
1320,3674,beautiful day,beautiful day,100,6933,6933,Beautiful Day,0.0225,0.54,0.913,0.00157,2,0.344,-6.8870000000000005,1,0.0483,136.265,4,0.452
4239,3675,austin,caution,77,1267,1267,Caution,0.108,0.861,0.693,0.000258,0,0.0814,-5.5070000000000014,0,0.0652,128.99200000000002,4,0.802
4240,3676,southern hospitality,northern star,61,16255,16255,Northern Star,0.0042,0.589,0.698,0.0,0,0.111,-5.6389999999999985,1,0.0314,126.03,4,0.593
4241,3677,grown men dont cry,gone country,67,5475,5475,Gone Country,0.131,0.6809999999999999,0.7190000000000001,1.65e-06,7,0.113,-5.917999999999998,1,0.0248,125.729,4,0.637
4242,3678,livin it up,lick it up,76,533,533,Lick It Up,0.187,0.6859999999999999,0.7809999999999999,1.9e-05,2,0.332,-5.9060000000000015,1,0.0523,120.191,4,0.64
2949,3679,loverboy,lovey,77,7201,7201,Lovey,0.0392,0.659,0.625,0.0,9,0.654,-6.049,0,0.07200000000000001,109.991,4,0.311
4245,3680,contagious,continue,67,16311,16311,Continue,0.68,0.7190000000000001,0.5379999999999999,0.0,4,0.691,-11.858,0,0.591,91.834,4,0.423
4246,3681,who i am,whoa,67,7752,7752,Whoa!,0.0579,0.736,0.705,0.0,7,0.321,-6.231,1,0.24,86.404,4,0.557
4120,3682,music,musicbox,77,4829,4829,Musicbox,0.983,0.6809999999999999,0.0808,0.957,7,0.115,-18.979,1,0.0653,79.998,4,0.51
3359,3683,i wanna be bad,i wanna be somebody,79,561,561,I Wanna Be Somebody,0.00081,0.29600000000000004,0.83,0.0,1,0.263,-7.051,0,0.0505,164.12400000000005,4,0.478
4247,3684,dont happen twice,wont happen,71,12098,12098,Won't Happen,0.00491,0.645,0.754,0.185,5,0.385,-4.91,1,0.0264,142.014,4,0.721
4248,3685,one more day,one more,80,13421,13421,One More,0.539,0.83,0.387,0.0,11,0.075,-12.418,0,0.139,117.993,4,0.4970000000000001
2023,3686,i wish,i wish,100,2381,2381,I Wish,0.00137,0.669,0.809,0.0,7,0.38,-7.146,1,0.147,97.885,4,0.5720000000000001
4249,3687,its a great day to be alive,what a time to be alive,68,12312,12312,What a Time to Be Alive,8.32e-05,0.419,0.968,3.17e-06,11,0.318,-5.15,0,0.07400000000000001,158.019,4,0.721
4250,3688,im a thug,mortal thought,61,9382,9382,Mortal Thought,0.038,0.914,0.615,0.000164,8,0.0852,-8.953,0,0.284,96.277,4,0.825
2549,3689,heres to the night,here comes the night,84,6337,6337,Here Comes The Night,0.183,0.47,0.778,4.25e-06,10,0.117,-3.843,0,0.0521,159.738,4,0.245
4251,3690,you shouldnt kiss me like this,no one knows me like the piano,63,2621,2621,(No One Knows Me) Like the Piano,0.976,0.621,0.199,0.00186,10,0.107,-13.788,1,0.0344,128.905,4,0.17800000000000002
4252,3691,get over yourself,love yourself,80,11356,11356,Love Yourself,0.835,0.609,0.378,0.0,4,0.28,-9.828,1,0.438,100.418,4,0.515
1794,3692,dance with me,dance with me,100,9476,9476,Dance With Me,0.00285,0.637,0.84,0.0,4,0.35700000000000004,-4.556,1,0.045,129.974,4,0.6679999999999999
4255,3693,so fresh so clean,so fresh so clean,100,7759,7759,"So Fresh, So Clean",0.0278,0.725,0.64,0.0,5,0.099,-7.905,0,0.332,166.02900000000002,3,0.915
3442,3694,ei,epic,67,758,758,Epic,0.0222,0.358,0.893,0.0524,4,0.126,-7.4860000000000015,0,0.12,174.238,4,0.262
4256,3695,be like that,i like that,87,3184,3184,I Like That,0.0323,0.482,0.453,0.00243,0,0.149,-8.863999999999997,1,0.059,134.799,4,0.17
642,3696,most girls,most girls,100,4677,4677,Most Girls,0.0485,0.76,0.588,0.0,9,0.0847,-7.082000000000002,1,0.0775,102.974,4,0.384
4258,3697,oochie wally,chilly,67,5984,5984,Chilly,0.617,0.7340000000000001,0.271,5.27e-06,7,0.101,-11.932,1,0.382,103.241,3,0.237
3690,3698,hero,hero,100,2360,2360,Hero,0.735,0.501,0.378,0.0,4,0.119,-9.37,1,0.029,119.987,4,0.17800000000000002
1575,3699,hemorrhage in my hands,your in my head,65,16640,16640,You'r in My Head,0.958,0.754,0.197,0.944,2,0.0966,-11.627,1,0.105,140.178,4,0.326
4259,3700,how you remind me,how you remind me,100,4,4,How You Remind Me,0.000954,0.447,0.7659999999999999,0.0,10,0.113,-5.065,1,0.0313,172.011,4,0.574
4260,3701,foolish,foolish,100,18358,18358,Foolish,0.358,0.477,0.728,0.0,0,0.11,-5.71,1,0.0831,89.209,4,0.69
4261,3702,hot in herre,hot in herre,100,17245,17245,Hot In Herre,0.218,0.965,0.736,0.0,9,0.0595,-5.005,0,0.14400000000000002,107.07,4,0.921
4262,3703,dilemma,dilemma,100,1891,1891,Dilemma,0.211,0.725,0.534,2.9100000000000006e-05,2,0.221,-8.363999999999999,0,0.16699999999999998,168.11900000000003,4,0.621
4263,3704,wherever you will go,wherever you will go,100,186,186,Wherever You Will Go,0.0392,0.551,0.696,0.0,2,0.127,-6.192,1,0.0265,112.024,4,0.354
4264,3705,a thousand miles,a thousand miles,100,8109,8109,A Thousand Miles,0.314,0.56,0.825,0.0,11,0.227,-3.794,1,0.0352,94.931,4,0.339
823,3706,in the end,in the end,100,1,1,In The End,0.0103,0.542,0.853,0.0,3,0.108,-6.407,0,0.0498,105.256,4,0.37
3649,3707,whats luv,whats up,82,1019,1019,What's Up?,0.16,0.561,0.555,0.0,11,0.114,-9.734,0,0.0287,134.369,4,0.4970000000000001
467,3708,u got it bad,i got it made,80,9105,9105,I Got It Made,0.112,0.816,0.471,0.0,10,0.117,-13.244000000000002,0,0.29100000000000004,95.248,4,0.742
4266,3709,blurry,blurry,100,26,26,Blurry,0.0102,0.44,0.932,0.0,3,0.142,-4.488,0,0.0584,157.438,4,0.495
4267,3710,complicated,complicated,100,144,144,Complicated,0.0572,0.585,0.7759999999999999,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,4,0.4270000000000001
3758,3711,always on time,always on time,100,17206,17206,Always On Time,0.205,0.607,0.7140000000000001,0.0,5,0.301,-6.0070000000000014,0,0.278,96.619,4,0.8270000000000001
1141,3712,aint it funny,aint no sunshine,62,2148,2148,Ain't No Sunshine,0.457,0.479,0.416,1.7199999999999998e-05,4,0.118,-11.451,0,0.124,79.593,4,0.514
4268,3713,the middle,the middle,100,10,10,The Middle,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93
4269,3714,i need a girl part one,i need my girl,67,5787,5787,I Need My Girl,0.867,0.523,0.438,0.0723,0,0.123,-11.49,0,0.0356,126.028,4,0.106
3135,3715,u dont have to call,you can have it all,74,7262,7262,You Can Have It All,0.227,0.736,0.654,0.0,1,0.075,-7.347,0,0.221,94.976,4,0.633
1380,3716,family affair,family affair,100,17262,17262,Family Affair,0.2,0.926,0.568,4.53e-05,8,0.0806,-2.3080000000000003,0,0.0461,92.902,4,0.969
4270,3717,i need a girl part two,i need my girl,67,5787,5787,I Need My Girl,0.867,0.523,0.438,0.0723,0,0.123,-11.49,0,0.0356,126.028,4,0.106
3719,3718,gangsta lovin,gangsta nation,74,9176,9176,Gangsta Nation,0.127,0.843,0.7,0.0,9,0.8759999999999999,-3.249,0,0.26,95.05,4,0.675
3339,3719,my sacrifice,sanctified,64,17573,17573,Sanctified,0.0754,0.7390000000000001,0.52,0.0,9,0.382,-6.301,1,0.0679,126.041,4,0.247
4271,3720,without me,without me,100,4298,4298,Without Me,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999
3691,3721,hero,hero,100,2360,2360,Hero,0.735,0.501,0.378,0.0,4,0.119,-9.37,1,0.029,119.987,4,0.17800000000000002
3570,3722,all you wanted,all i want,75,1003,1003,All I Want,0.0558,0.6,0.8109999999999999,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622
4272,3723,get the party started,get the party started,100,190,190,Get The Party Started,0.00127,0.8059999999999999,0.902,0.0,11,0.212,-3.387,0,0.0475,128.94299999999998,4,0.961
3692,3724,hero,hero,100,2360,2360,Hero,0.735,0.501,0.378,0.0,4,0.119,-9.37,1,0.029,119.987,4,0.17800000000000002
3947,3725,wasting my time,killing my time,73,10625,10625,Killing My Time,0.442,0.838,0.609,1.99e-06,8,0.0742,-5.865,1,0.0446,102.988,4,0.609
4274,3726,one last breath,last breath,85,3686,3686,Last Breath,0.431,0.675,0.758,0.00177,4,0.377,-4.589,0,0.0368,89.98200000000001,4,0.152
4275,3727,whenever wherever,whenever wherever,100,169,169,"Whenever, Wherever",0.236,0.7929999999999999,0.8320000000000001,1.12e-05,1,0.202,-4.862,0,0.0406,107.661,4,0.872
4276,3728,im gonna be alright,be alright,69,3286,3286,Be Alright,0.6970000000000001,0.5529999999999999,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443
4131,3729,oh boy,hot boy,77,4538,4538,Hot Boy,0.042,0.8590000000000001,0.5,1.6e-05,9,0.0616,-7.627999999999999,1,0.34700000000000003,83.98100000000002,4,0.18600000000000005
2939,3730,heaven,heaven,100,574,574,Heaven,0.115,0.462,0.488,0.0,6,0.128,-11.143,1,0.0287,145.789,4,0.33
1693,3731,hey baby,easy baby,82,10945,10945,Easy Baby,0.769,0.8290000000000001,0.408,0.544,9,0.104,-10.172,1,0.0389,124.983,4,0.753
3236,3732,girlfriend,girlfriend,100,177,177,Girlfriend,0.0007379999999999999,0.56,0.959,0.000206,7,0.209,-2.4330000000000003,1,0.102,163.983,4,0.67
3462,3733,just a friend 2002,just a friend,84,894,894,Just A Friend,0.12,0.862,0.6629999999999999,0.0,0,0.318,-9.004,1,0.21,85.30799999999998,4,0.8370000000000001
209,3734,soak up the sun,sail into the sun,69,6418,6418,Sail Into The Sun,0.0349,0.5589999999999999,0.8440000000000001,0.0,2,0.535,-4.751,1,0.0376,105.94,4,0.69
2402,3735,dont let me get me,dont let me go,81,10107,10107,Don't Let Me Go,0.0104,0.5,0.855,0.00504,8,0.165,-3.224,1,0.0538,173.949,4,0.133
3742,3736,nothin,nothing,92,9780,9780,Nothing,0.003820000000000001,0.469,0.8370000000000001,0.0,2,0.117,-4.963,1,0.0397,157.045,4,0.526
4277,3737,oops oh my,oh my,67,14247,14247,Oh My,0.336,0.847,0.511,0.0,3,0.0829,-7.4129999999999985,0,0.122,137.06799999999998,4,0.787
3520,3738,a moment like this,something just like this,71,11381,11381,Something Just Like This,0.0306,0.607,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505
4278,3739,addictive,addictive,100,13018,13018,Addictive,0.0892,0.7,0.6729999999999999,0.000145,11,0.179,-6.67,0,0.17,99.274,4,0.338
3904,3740,happy,happy,100,9760,9760,Happy,0.28600000000000003,0.652,0.757,0.0,1,0.0886,-6.819,1,0.153,159.911,4,0.962
4280,3741,no such thing,sure thing,70,2437,2437,Sure Thing,0.0275,0.684,0.603,0.000311,11,0.191,-8.127,0,0.0989,81.0,4,0.504
3278,3742,just like a pill,just like paradise,71,607,607,Just Like Paradise,0.0219,0.611,0.853,0.0,2,0.6709999999999999,-4.9830000000000005,1,0.034,135.558,4,0.376
4282,3743,down 4 u,down and out,70,9394,9394,Down and Out,0.00127,0.562,0.698,0.00189,9,0.146,-5.956,0,0.0439,119.971,4,0.375
1809,3744,cant get you out of my head,cant get you out of my head,100,1946,1946,Can't Get You Out of My Head,0.0263,0.7659999999999999,0.563,0.6829999999999999,9,0.115,-7.516,0,0.0339,126.007,4,0.964
4283,3745,superman its not easy,superman its not easy,100,198,198,Superman (It's Not Easy),0.327,0.521,0.431,0.0,0,0.0986,-9.74,1,0.0293,106.546,4,0.181
1241,3746,cleanin out my closet,cant undo my love,63,7216,7216,Can't Undo My Love,0.0215,0.545,0.555,0.0552,4,0.138,-7.362999999999999,1,0.0285,80.007,4,0.703
3516,3747,halfcrazy,crazy,71,1562,1562,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.952,4,0.602
3292,3748,lights camera action,right here waiting,63,656,656,Right Here Waiting,0.8,0.395,0.252,0.0,0,0.101,-13.589,1,0.0301,177.679,4,0.126
